,buurt_code,gm_naam,regio,aantal_inwoners,aantal_inwoners_tussen_25_44_percentage,aantal_huishoudens_met_kinderen_percentage,gemiddelde_huishoudensgrootte,woningvoorraad,gemiddelde_woningwaarde,meergezinswoning_percentage,bewoond_percentage,koopwoning_percentage,bouwjaar_vanaf_2000_percentage,afstand_tot_ziekenhuis_km,afstand_tot_grote_supermarkt_km,afstand_tot_cafe_km,afstand_tot_kinderdagverblijf_km,afstand_tot_buitenschoolseopvang_km,afstand_tot_openbaar_groen_km,afstand_tot_park_of_plantsoen_km,afstand_tot_bos_km,afstand_tot_hoofdverkeersweg_km,afstand_tot_treinstation_km,AfstandTotSemiOpenbaarGroenTotaal_83,leefbarometer_score,leefbarometer_fysieke_omgeving,leefbarometer_fysieke_overlast,leefbarometer_sociale_samenhang,leefbarometer_voorzieningen,aardgasverbruik_m3_gemiddeld,elektriciteitsverbruik_kwh_gemiddeld,social_economische_score_gemiddeld,geluid_van_treinverkeer,geluid_van_weg
572,BU03520301,Wijk bij Duurstede,Buitengebied Langbroek,710,16.9,14.08,2.7,268,603.0,5.0,94.0,83.0,15.0,5.1,2.7,3.3,2.4,2.1,0.0,0.0,0.0,2.0,0.0,0.0,4.27,-0.01,0.11,0.1,-0.15,2590.0,4610.0,0.43,20.0,33.39
573,BU03530001,IJsselstein,IJsselstein-Binnenstad,995,34.67,9.55,1.6,608,306.0,69.0,91.0,44.0,12.0,3.5,1.1,0.1,0.5,0.6,0.0,0.0,0.0,1.5,0.0,0.0,4.17,0.03,-0.08,-0.01,0.12,1250.0,2560.0,0.17,20.0,27.830000000000002
574,BU03530002,IJsselstein,Nieuwpoort,1000,30.0,15.5,2.1,508,279.0,39.0,94.0,36.0,31.0,3.5,0.8,0.4,0.4,0.5,0.0,0.0,0.0,1.5,0.0,0.0,4.11,0.01,-0.06,-0.03,0.09,1050.0,2310.0,-0.14,20.0,26.610000000000003
575,BU03530003,IJsselstein,Groenvliet,790,5.7,9.49,1.9,475,389.0,56.0,94.0,40.0,6.0,4.3,1.2,0.9,0.7,0.8,0.0,0.0,0.0,2.2,0.0,0.0,4.31,0.04,0.07,0.08,0.04,1510.0,2900.0,-0.05,20.0,25.580000000000002
576,BU03530004,IJsselstein,Kasteelkwartier,1445,24.91,17.3,2.3,602,310.0,39.0,98.0,62.0,18.0,3.9,1.0,0.6,0.3,0.3,0.0,0.0,0.0,1.9,0.0,0.0,4.12,0.01,-0.05,-0.01,0.07,1250.0,2760.0,0.03,20.0,25.52
577,BU03530005,IJsselstein,Europakwartier,1460,22.95,15.75,2.1,705,282.0,62.0,98.0,53.0,5.0,2.9,0.8,0.9,0.3,0.3,0.0,0.0,0.0,0.9,0.0,0.0,4.09,-0.01,-0.03,-0.01,0.06,1060.0,2510.0,-0.13,20.0,35.03
578,BU03530006,IJsselstein,Oranjekwartier,840,22.62,16.07,2.1,402,297.0,34.0,97.0,60.0,0.0,3.5,0.5,0.9,0.7,0.7,0.0,0.0,0.0,1.4,0.0,0.0,4.17,-0.0,0.01,-0.01,0.07,1240.0,2650.0,0.0,20.0,30.089999999999996
579,BU03530007,IJsselstein,IJsselveld-Oost,2770,26.71,17.69,2.3,1187,256.0,70.0,96.0,41.0,9.0,3.5,0.4,1.5,0.7,0.7,0.0,0.0,0.0,1.5,0.0,0.0,3.99,0.0,-0.08,-0.04,0.03,1020.0,2940.0,-0.31,20.0,35.2
580,BU03530008,IJsselstein,IJsselveld-West,2825,21.59,15.75,2.2,1305,318.0,36.0,98.0,53.0,8.0,4.1,0.7,1.5,0.5,0.5,0.0,0.0,0.0,2.1,0.0,0.0,4.14,0.01,0.01,-0.01,0.01,1250.0,2990.0,0.04,20.0,31.660000000000004
581,BU03530009,IJsselstein,IJsseloevers,540,29.63,16.67,2.5,221,405.0,46.0,98.0,62.0,86.0,3.5,0.7,0.9,0.6,0.6,0.0,0.0,0.0,1.5,0.0,0.0,4.16,-0.02,0.03,-0.02,0.05,920.0,2940.0,0.26,20.0,39.97
582,BU03530010,IJsselstein,Hazenveld en Overwaard,835,17.37,13.77,1.9,426,358.0,31.0,98.0,54.0,15.0,2.7,1.0,0.8,0.6,0.6,0.0,0.0,0.0,0.9,0.0,0.0,4.16,-0.01,-0.0,-0.01,0.07,1080.0,2720.0,0.04,20.0,37.25
583,BU03530011,IJsselstein,Rijpickerwaard,5,0.0,0.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2040.0,5520.0,0.0,0.0,0.0
584,BU03530012,IJsselstein,Panoven,810,13.58,17.9,2.7,301,480.0,24.0,99.0,97.0,72.0,3.3,0.5,1.1,0.4,0.3,0.0,0.0,0.0,0.9,0.0,0.0,4.28,-0.02,0.06,0.06,0.05,1290.0,3510.0,0.56,20.0,37.82
585,BU03530013,IJsselstein,Paardenveld,325,1.54,3.08,1.2,299,165.0,96.0,90.0,5.0,0.0,3.5,0.6,0.5,0.3,0.3,0.0,0.0,0.0,1.4,0.0,0.0,4.22,0.0,0.06,0.09,0.08,840.0,1850.0,-0.46,20.0,36.42999999999999
586,BU03530014,IJsselstein,Over Oudland,15,0.0,33.33,2.5,7,0.0,0.0,0.0,0.0,0.0,3.3,1.4,1.8,1.3,1.3,0.0,0.0,0.0,0.6,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
587,BU03530015,IJsselstein,Industrieterrein Lage Dijk,35,28.57,14.29,1.6,14,0.0,0.0,0.0,0.0,0.0,3.5,1.2,1.5,1.1,1.1,0.0,0.0,0.0,0.8,0.0,0.0,,,,,,2620.0,4490.0,0.0,20.0,38.38
588,BU03530016,IJsselstein,Bedrijventerrein De Corridor,55,9.09,18.18,2.6,19,0.0,0.0,0.0,0.0,0.0,4.9,0.9,2.2,1.1,1.1,0.0,0.0,0.0,0.3,0.0,0.0,,,,,,1880.0,5410.0,0.0,20.0,34.62
589,BU03530017,IJsselstein,De Hoven en De Boomgaard,2150,20.7,20.0,2.6,817,400.0,0.0,99.0,81.0,8.0,4.6,0.6,1.9,0.7,0.7,0.0,0.0,0.0,0.5,0.0,0.0,4.18,-0.0,0.04,0.03,-0.01,1230.0,3490.0,0.39,20.0,26.02
590,BU03530018,IJsselstein,De Tuinen,1360,24.26,17.28,2.2,602,338.0,9.0,99.0,77.0,0.0,4.1,0.6,1.4,0.6,0.5,0.0,0.0,0.0,0.9,0.0,0.0,4.1,-0.0,-0.0,-0.0,0.01,1080.0,2910.0,0.21,20.0,29.99
591,BU03530019,IJsselstein,Het Hart,1955,18.93,15.35,2.1,924,305.0,44.0,98.0,66.0,20.0,4.3,0.4,1.6,0.2,0.2,0.0,0.0,0.0,0.9,0.0,0.0,4.11,0.0,0.01,-0.02,0.01,950.0,2760.0,0.07,20.0,28.45
592,BU03530020,IJsselstein,De Wereldsteden,1345,21.19,20.45,2.8,493,427.0,9.0,99.0,78.0,100.0,5.0,0.4,2.2,0.6,0.5,0.0,0.0,0.0,0.8,0.0,0.0,4.18,0.01,0.04,0.03,-0.02,1240.0,3440.0,0.44,20.0,28.869999999999997
593,BU03530021,IJsselstein,De Rivieren,1020,23.53,20.59,2.7,368,364.0,15.0,99.0,83.0,100.0,5.2,0.7,1.9,0.4,0.4,0.0,0.0,0.0,1.3,0.0,0.0,4.13,0.01,0.02,0.02,-0.02,1070.0,3390.0,0.39,20.0,25.03
594,BU03530022,IJsselstein,Het Staatse,2065,24.94,21.31,3.0,666,373.0,0.0,99.0,82.0,100.0,5.0,1.0,1.6,0.5,0.5,0.0,0.0,0.0,1.6,0.0,0.0,4.13,0.0,0.02,0.03,-0.02,1160.0,3620.0,0.44,20.0,32.17
595,BU03530023,IJsselstein,Benschopperpoort en Het Podium,430,16.28,11.63,2.1,209,378.0,28.0,97.0,56.0,37.0,4.2,0.9,1.3,0.6,0.7,0.0,0.0,0.0,1.5,0.0,0.0,4.21,0.02,0.05,0.0,0.02,1100.0,2820.0,0.14,20.0,32.410000000000004
596,BU03530024,IJsselstein,Achterveld-Zuid,1090,20.64,17.43,2.4,454,335.0,9.0,99.0,59.0,0.0,4.7,0.5,1.0,0.7,0.3,0.0,0.0,0.0,2.3,0.0,0.0,4.17,0.02,0.04,-0.0,0.02,1210.0,2780.0,0.22,20.0,25.7
597,BU03530025,IJsselstein,Achterveld-West,2700,19.44,17.78,2.5,1093,378.0,12.0,99.0,89.0,0.0,5.2,0.4,0.6,0.4,0.3,0.0,0.0,0.0,2.7,0.0,0.0,4.17,0.01,0.04,0.02,-0.01,1220.0,3040.0,0.41,20.0,24.9
598,BU03530026,IJsselstein,Achterveld-Noord,2845,20.21,18.63,2.7,1067,404.0,1.0,99.0,86.0,0.0,4.8,1.0,0.5,0.5,0.5,0.0,0.0,0.0,2.8,0.0,0.0,4.18,0.0,0.03,0.03,-0.0,1230.0,3300.0,0.44,20.0,27.119999999999997
599,BU03530027,IJsselstein,Achterveld-Oost,780,18.59,16.03,2.2,345,326.0,9.0,100.0,70.0,0.0,4.2,0.8,0.9,0.6,0.6,0.0,0.0,0.0,2.2,0.0,0.0,4.2,0.01,0.03,0.01,0.03,1390.0,2680.0,0.16,20.0,24.31
600,BU03530028,IJsselstein,Eiterse Waard,355,14.08,16.9,2.6,141,547.0,0.0,99.0,99.0,23.0,3.8,0.9,0.8,0.4,0.4,0.0,0.0,0.0,1.7,0.0,0.0,4.29,0.01,0.05,0.03,0.06,1660.0,3700.0,0.59,20.0,28.580000000000002
601,BU03530029,IJsselstein,Landelijk gebied Noord,490,16.33,15.31,2.7,169,735.0,10.0,96.0,87.0,17.0,7.0,2.6,2.4,1.8,2.0,0.0,0.0,0.0,2.3,0.0,0.0,4.27,-0.07,0.11,0.09,-0.07,2420.0,4830.0,0.48,20.0,36.86
602,BU03530030,IJsselstein,Landelijk gebied Zuid,90,11.11,16.67,2.4,36,600.0,6.0,97.0,81.0,14.0,4.5,2.2,2.1,2.1,2.2,0.0,0.0,0.0,1.7,0.0,0.0,,,,,,2340.0,4250.0,0.0,20.0,39.769999999999996
603,BU03550101,Zeist,Carré,3390,30.38,9.44,1.6,2099,303.0,84.0,94.0,40.0,8.0,1.4,0.2,0.3,0.4,0.2,0.0,0.0,0.0,2.4,0.0,0.0,4.15,0.02,-0.1,-0.05,0.16,1040.0,2200.0,-0.16,20.0,29.93
604,BU03550102,Zeist,Centrumschil-Zuid,3230,17.8,12.23,2.0,1577,543.0,59.0,94.0,65.0,26.0,1.4,0.5,0.5,0.5,0.4,0.0,0.0,0.0,2.7,0.0,0.0,4.32,0.01,0.01,0.0,0.15,1640.0,3140.0,0.3,20.0,28.95
605,BU03550103,Zeist,Centrumschil-Noord,5170,24.27,16.44,2.2,2289,396.0,24.0,97.0,58.0,14.0,1.8,0.4,0.4,0.4,0.4,0.0,0.0,0.0,2.2,0.0,0.0,4.24,0.0,0.0,-0.02,0.12,1410.0,2810.0,0.11,20.0,27.98
606,BU03550104,Zeist,Lyceumkwartier,3935,11.69,15.25,2.6,1530,891.0,24.0,96.0,84.0,17.0,1.0,1.1,1.0,0.4,0.4,0.0,0.0,0.0,1.4,0.0,0.0,4.4,0.03,0.07,0.07,0.06,2440.0,4310.0,0.58,20.0,25.98
607,BU03550105,Zeist,Het Slot e.o.,385,11.69,10.39,1.8,222,605.0,75.0,90.0,51.0,46.0,2.3,1.0,0.4,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,4.38,0.02,0.03,0.03,0.14,,,,20.0,31.53
608,BU03550201,Zeist,Patijnpark,4085,22.28,17.38,2.5,1659,507.0,22.0,98.0,69.0,5.0,2.3,0.7,0.6,0.3,0.3,0.0,0.0,0.0,1.9,0.0,0.0,4.21,0.01,0.01,0.02,0.06,1610.0,3120.0,0.31,20.0,26.85
609,BU03550202,Zeist,Dijnselburg,3050,24.59,17.05,2.2,1300,357.0,22.0,96.0,39.0,7.0,1.9,0.4,0.7,0.3,0.2,0.0,0.0,0.0,1.1,0.0,0.0,4.11,0.01,-0.02,-0.02,0.05,1340.0,2540.0,-0.07,20.0,32.739999999999995
610,BU03550203,Zeist,Staatsliedenkwartier,1625,25.54,13.54,1.9,864,252.0,68.0,97.0,29.0,6.0,2.2,0.3,0.3,0.5,0.6,0.0,0.0,0.0,1.2,0.0,0.0,3.96,0.01,-0.08,-0.06,0.04,1215.0,2545.0,-0.085,20.0,27.9
611,BU03550204,Zeist,Mooi Zeist,2120,18.63,9.2,1.6,743,354.0,39.0,98.0,53.0,1.0,3.4,0.8,1.7,0.5,1.3,0.0,0.0,0.0,1.4,0.0,0.0,4.09,0.01,-0.03,-0.0,0.02,1440.0,2960.0,-0.42,20.0,33.54
612,BU03550205,Zeist,Vollenhove,4285,39.67,14.35,1.9,2311,205.0,90.0,94.0,18.0,0.0,3.2,0.5,1.5,0.2,1.2,0.0,0.0,0.0,1.4,0.0,0.0,3.74,0.01,-0.14,-0.12,0.03,1170.0,2660.0,-0.42,20.0,38.95
613,BU03550206,Zeist,Utrechtseweg,1545,30.1,12.3,2.1,656,490.0,46.0,92.0,53.0,34.0,3.3,1.0,1.6,0.6,0.7,0.0,0.0,0.0,1.8,0.0,0.0,4.29,0.02,0.05,0.04,0.04,1670.0,3400.0,0.34,20.0,35.989999999999995
614,BU03550301,Zeist,Griffensteijn/Kersbergen,3150,23.49,15.56,2.2,1426,442.0,41.0,98.0,58.0,2.0,3.1,1.0,1.1,1.1,0.4,0.0,0.0,0.0,3.2,0.0,0.0,4.22,0.02,0.03,0.0,0.05,,,,20.0,25.9
615,BU03550302,Zeist,Nijenheim,2695,24.12,17.25,2.5,1026,298.0,40.0,99.0,49.0,0.0,3.6,0.8,1.9,0.6,0.6,0.0,0.0,0.0,2.5,0.0,0.0,4.05,0.02,-0.03,-0.04,0.01,1330.0,2530.0,-0.03,20.0,24.74
616,BU03550303,Zeist,Crosestein,1075,29.77,14.42,2.1,510,304.0,38.0,98.0,54.0,0.0,3.8,0.8,2.2,0.3,0.6,0.0,0.0,0.0,2.0,0.0,0.0,4.12,0.0,0.02,-0.01,0.01,,,,20.0,31.03
617,BU03550304,Zeist,Vogelwijk,1935,28.17,17.57,2.5,758,385.0,20.0,99.0,53.0,32.0,3.7,0.6,2.2,0.4,0.6,0.0,0.0,0.0,2.0,0.0,0.0,4.07,0.0,-0.02,-0.02,0.01,1210.0,2740.0,0.06,20.0,26.29
618,BU03550305,Zeist,Brugakker,2525,23.17,16.44,2.3,1093,361.0,23.0,99.0,60.0,0.0,4.2,0.8,2.7,0.5,0.9,0.0,0.0,0.0,2.7,0.0,0.0,4.12,0.01,0.03,-0.02,-0.02,1260.0,2700.0,0.13,20.0,23.56
619,BU03550306,Zeist,De Clomp,455,25.27,7.69,1.4,305,222.0,97.0,97.0,0.0,22.0,3.8,0.2,2.1,0.1,0.2,0.0,0.0,0.0,3.0,0.0,0.0,3.95,0.02,-0.08,-0.08,0.01,1020.0,2190.0,-0.66,20.0,33.519999999999996
620,BU03550307,Zeist,Couwenhoven,2435,20.74,17.25,2.4,965,351.0,34.0,99.0,46.0,0.0,3.7,1.1,1.8,1.0,0.6,0.0,0.0,0.0,3.5,0.0,0.0,4.06,-0.0,-0.01,-0.03,0.01,1400.0,2480.0,-0.04,20.0,26.01
621,BU03550308,Zeist,Blikkenburg e.o.,20,25.0,25.0,2.8,7,0.0,0.0,0.0,0.0,0.0,3.3,1.8,1.8,1.3,1.2,0.0,0.0,0.0,2.8,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
622,BU03550309,Zeist,Weidegebied,125,12.0,12.0,2.4,42,0.0,14.0,88.0,83.0,12.0,3.3,2.0,1.9,1.5,1.6,0.0,0.0,0.0,2.3,0.0,0.0,4.38,-0.02,0.06,0.12,-0.01,2520.0,4890.0,0.0,24.0,34.07
623,BU03550401,Zeist,Hoge Dennen,3650,10.96,13.15,2.2,1802,503.0,53.0,90.0,49.0,4.0,1.9,0.8,1.6,0.6,0.4,0.0,0.0,0.0,2.5,0.0,0.0,4.41,0.04,0.1,0.07,0.08,1700.0,3200.0,0.28,20.0,26.68
624,BU03550402,Zeist,Kerckebosch,2995,30.22,16.86,2.1,1438,374.0,78.0,97.0,42.0,54.0,2.0,0.6,2.4,0.5,0.4,0.0,0.0,0.0,2.3,0.0,0.0,4.16,0.07,-0.01,-0.02,0.06,970.0,2600.0,-0.02,20.0,27.330000000000002
625,BU03550403,Zeist,Driebergseweg,325,10.77,4.62,1.5,213,475.0,78.0,90.0,79.0,6.0,2.9,1.4,1.4,0.9,0.6,0.0,0.0,0.0,2.0,0.0,0.0,4.36,0.03,0.07,0.08,0.04,1700.0,3200.0,0.15,20.08,31.29
626,BU03550404,Zeist,Station NS,105,23.81,14.29,2.1,47,411.0,9.0,100.0,83.0,2.0,3.8,2.1,2.5,1.6,0.7,0.0,0.0,0.0,0.9,0.0,0.0,4.44,0.01,0.09,0.13,-0.01,1660.0,2790.0,0.0,34.980000000000004,40.0
627,BU03550405,Zeist,Zeisterbos,240,31.25,10.42,2.0,77,554.0,31.0,95.0,60.0,3.0,2.7,2.2,2.2,1.6,1.2,0.0,0.0,0.0,0.8,0.0,0.0,4.32,0.09,0.07,0.1,-0.03,,,,20.0,33.69
628,BU03550406,Zeist,Austerlitz,1760,22.73,15.62,2.3,763,446.0,9.0,97.0,80.0,24.0,4.7,0.4,3.8,0.4,0.4,0.0,0.0,0.0,1.4,0.0,0.0,4.22,0.08,0.06,0.04,-0.09,1640.0,3290.0,0.34,20.0,25.23
629,BU03550407,Zeist,Verspreide huizen Austerlitz,30,16.67,16.67,2.4,14,0.0,0.0,0.0,0.0,0.0,3.7,1.7,4.1,1.8,1.8,0.0,0.0,0.0,0.4,0.0,0.0,,,,,,2390.0,3870.0,0.0,20.0,33.8
630,BU03550501,Zeist,Huis ter Heide-Zuid,650,13.08,13.08,2.1,355,0.0,46.0,90.0,37.0,4.0,2.6,1.7,2.1,0.3,0.3,0.0,0.0,0.0,0.3,0.0,0.0,4.24,0.04,0.05,0.0,0.0,1440.0,2690.0,0.14,20.0,38.44
631,BU03550502,Zeist,Huis ter Heide-Noord,905,15.47,5.52,1.8,373,0.0,39.0,89.0,52.0,16.0,3.7,2.4,2.7,1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,4.27,0.06,0.05,0.07,-0.04,2040.0,3350.0,0.27,20.0,33.47
632,BU03550503,Zeist,Bosch en Duin,1710,11.11,11.99,2.3,746,1189.0,18.0,88.0,80.0,20.0,4.6,1.8,3.2,1.6,1.7,0.0,0.0,0.0,1.1,0.0,0.0,4.41,0.09,0.07,0.1,-0.05,3010.0,5070.0,0.54,20.0,31.139999999999997
633,BU03550504,Zeist,Beukbergen,430,23.26,17.44,1.8,85,466.0,0.0,95.0,31.0,87.0,4.4,1.6,1.8,1.9,1.8,0.0,0.0,0.0,0.5,0.0,0.0,4.08,0.07,-0.08,-0.0,-0.04,1590.0,3670.0,-0.77,20.0,39.99
634,BU03550505,Zeist,Den Dolder-Zuid,1835,19.07,16.62,2.3,797,566.0,25.0,95.0,84.0,21.0,6.3,0.5,4.8,1.0,1.3,0.0,0.0,0.0,0.9,0.0,0.0,4.19,0.02,0.04,0.04,-0.06,1820.0,3510.0,0.46,25.51,26.73
635,BU03550506,Zeist,Den Dolder-Noord,2570,23.54,14.59,2.3,1031,429.0,25.0,93.0,49.0,28.0,7.1,0.9,5.4,0.9,0.9,0.0,0.0,0.0,0.5,0.0,0.0,4.13,0.04,0.01,0.01,-0.07,1370.0,2910.0,0.14,21.09,27.330000000000002
636,BU03550507,Zeist,Soestdijkerweg e.o.,105,14.29,9.52,1.8,34,1049.0,29.0,79.0,71.0,0.0,7.7,2.7,3.7,3.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,4.51,0.12,0.07,0.09,-0.08,,,,20.0,38.63
637,BU03550508,Zeist,Sterrenberg,1440,34.03,16.67,2.7,681,0.0,53.0,91.0,43.0,98.0,5.4,1.4,1.5,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.14,0.04,-0.01,0.03,-0.03,870.0,2590.0,0.47,20.0,28.93
638,BU03560101,Nieuwegein,Jutphaas,1970,30.2,15.23,2.0,984,283.0,36.0,92.0,57.0,12.0,2.3,0.3,0.7,0.3,0.6,0.0,0.0,0.0,2.3,0.0,0.0,,,,,,1260.0,2690.0,-0.02,,
639,BU03560102,Nieuwegein,Wijkersloot-Oost,2755,29.76,15.79,1.9,1430,218.0,84.0,98.0,29.0,3.0,1.9,0.4,1.3,0.4,1.2,0.0,0.0,0.0,1.8,0.0,0.0,,,,,,500.0,2730.0,-0.38,,
640,BU03560103,Nieuwegein,Wijkersloot-West,1630,24.23,13.8,2.0,713,336.0,18.0,95.0,73.0,12.0,2.1,0.4,1.4,0.4,1.1,0.0,0.0,0.0,1.8,0.0,0.0,,,,,,1450.0,3200.0,0.09,,
641,BU03560201,Nieuwegein,Zuilenstein-Zuid,2380,25.63,15.76,2.2,1121,290.0,33.0,96.0,54.0,15.0,2.8,0.5,0.8,0.5,0.5,0.0,0.0,0.0,2.3,0.0,0.0,,,,,,1080.0,2660.0,0.06,,
642,BU03560202,Nieuwegein,Zuilenstein-Noord,2875,25.74,16.87,2.3,1237,285.0,25.0,99.0,70.0,3.0,3.0,0.8,1.0,0.4,0.4,0.0,0.0,0.0,2.4,0.0,0.0,,,,,,580.0,2920.0,0.11,,
643,BU03560301,Nieuwegein,Driften-Zuid,1555,27.65,19.61,2.5,609,259.0,30.0,97.0,52.0,0.0,1.7,1.1,2.8,0.5,0.5,0.0,0.0,0.0,0.7,0.0,0.0,,,,,,1280.0,2980.0,-0.13,,
644,BU03560302,Nieuwegein,Driften-Noord,2165,28.87,16.86,2.3,919,253.0,39.0,98.0,51.0,0.0,2.1,0.4,2.3,0.5,0.5,0.0,0.0,0.0,1.4,0.0,0.0,,,,,,1200.0,2690.0,-0.13,,
645,BU03560303,Nieuwegein,Gaarden,2770,24.01,16.06,2.5,1101,374.0,13.0,99.0,97.0,0.0,2.0,0.5,2.5,0.5,0.5,0.0,0.0,0.0,1.1,0.0,0.0,,,,,,1460.0,3260.0,0.385,,
646,BU03560401,Nieuwegein,Burgen,2760,29.89,13.95,1.9,1427,262.0,65.0,98.0,45.0,8.0,2.9,0.4,1.6,0.4,0.4,0.0,0.0,0.0,2.2,0.0,0.0,,,,,,230.0,2540.0,-0.12,,
647,BU03560402,Nieuwegein,Binnenweides,1835,27.25,16.89,2.2,839,282.0,22.0,98.0,54.0,0.0,3.1,0.6,1.9,0.3,0.3,0.0,0.0,0.0,2.3,0.0,0.0,,,,,,880.0,2720.0,0.08,,
648,BU03560403,Nieuwegein,Buitenweides,2675,20.37,15.89,2.4,1094,357.0,13.0,99.0,91.0,0.0,3.5,1.0,2.0,0.4,0.4,0.0,0.0,0.0,2.7,0.0,0.0,,,,,,600.0,3280.0,0.37,,
649,BU03560501,Nieuwegein,Doorslag-Noord,2290,27.51,14.19,2.0,1179,271.0,37.0,95.0,60.0,0.0,0.7,0.8,2.8,0.5,0.5,0.0,0.0,0.0,0.8,0.0,0.0,,,,,,560.0,3100.0,0.1,,
650,BU03560502,Nieuwegein,Doorslag-Oost,1405,23.49,15.66,2.3,619,299.0,24.0,98.0,66.0,0.0,0.6,0.5,2.7,0.3,0.9,0.0,0.0,0.0,1.3,0.0,0.0,,,,,,850.0,2810.0,0.1,,
651,BU03560503,Nieuwegein,Doorslag-Zuidwest,2335,21.63,15.2,2.3,1002,309.0,17.0,99.0,76.0,0.0,1.1,0.6,2.7,0.6,0.7,0.0,0.0,0.0,1.1,0.0,0.0,,,,,,40.0,3170.0,0.13,,
652,BU03560600,Nieuwegein,Huis de Geer,635,19.69,15.75,2.4,266,368.0,0.0,96.0,67.0,3.0,4.0,1.6,1.3,1.1,1.1,0.0,0.0,0.0,1.6,0.0,0.0,4.22,-0.01,0.03,0.02,0.03,1370.0,3040.0,0.18,20.0,33.769999999999996
653,BU03560700,Nieuwegein,Blokhoeve,1775,36.62,16.34,2.2,762,375.0,48.0,99.0,79.0,100.0,4.3,1.6,1.3,1.3,1.1,0.0,0.0,0.0,1.5,0.0,0.0,4.12,-0.03,0.04,0.01,0.01,0.0,2900.0,0.34,20.0,35.989999999999995
654,BU03560801,Nieuwegein,Hagen,2775,16.58,16.58,2.3,1182,362.0,32.0,98.0,76.0,0.0,4.2,0.8,1.7,0.7,0.5,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,590.0,2970.0,0.225,,
655,BU03560802,Nieuwegein,Hoven-Oost,2375,15.79,15.16,2.2,1090,353.0,36.0,98.0,70.0,0.0,4.5,0.5,2.1,0.5,0.6,0.0,0.0,0.0,1.5,0.0,0.0,,,,,,0.0,2940.0,0.13,,
656,BU03560803,Nieuwegein,Hoven-West,3005,18.8,16.14,2.2,1354,338.0,34.0,99.0,65.0,6.0,4.5,0.6,2.1,0.4,0.4,0.0,0.0,0.0,2.2,0.0,0.0,,,,,,20.0,2880.0,0.11,,
657,BU03560804,Nieuwegein,Galecopperzoom,25,20.0,20.0,2.3,11,0.0,0.0,0.0,0.0,0.0,5.1,1.2,2.7,1.1,1.1,0.0,0.0,0.0,2.4,0.0,0.0,,,,,,0.0,5800.0,0.0,,
658,BU03561001,Nieuwegein,Vesten,1730,26.59,17.92,2.4,714,294.0,18.0,99.0,66.0,6.0,2.1,1.0,2.6,0.8,0.8,0.0,0.0,0.0,2.3,0.0,0.0,,,,,,25.0,1450.0,0.075,,
659,BU03561002,Nieuwegein,Schansen,3060,30.56,16.5,2.1,1452,245.0,46.0,95.0,52.0,4.0,2.2,0.5,2.1,0.4,0.4,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,10.0,2760.0,-0.05,,
660,BU03561003,Nieuwegein,Graven en Gravinnen,1710,26.9,16.37,2.2,735,302.0,13.0,99.0,68.0,0.0,2.8,0.8,1.5,0.4,0.6,0.0,0.0,0.0,1.8,0.0,0.0,,,,,,80.0,3120.0,0.13,,
661,BU03561101,Nieuwegein,Hoogzandveld-Oost,1665,23.42,16.82,2.5,669,303.0,13.0,99.0,49.0,4.0,2.3,0.6,0.9,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,1310.0,2810.0,0.05,,
662,BU03561102,Nieuwegein,Hoogzandveld-West,1330,23.31,16.92,2.6,521,318.0,0.0,99.0,72.0,0.0,2.4,0.8,1.1,0.4,0.4,0.0,0.0,0.0,1.1,0.0,0.0,,,,,,1340.0,3040.0,0.18,,
663,BU03561200,Nieuwegein,Lekboulevard,1670,20.66,11.38,1.8,1036,289.0,75.0,93.0,49.0,0.0,3.2,0.6,0.3,0.9,0.9,0.0,0.0,0.0,0.5,0.0,0.0,4.07,-0.01,0.0,-0.02,0.01,40.0,2230.0,-0.08,20.0,38.03
664,BU03561301,Nieuwegein,Vreeswijk,2365,20.51,14.8,2.1,1124,288.0,27.0,97.0,57.0,2.0,3.3,0.5,1.4,0.4,0.8,0.0,0.0,0.0,1.9,0.0,0.0,,,,,,1255.0,2750.0,0.005000000000000001,,
665,BU03561302,Nieuwegein,Nieuw Vreeswijk,1065,24.41,16.9,2.4,453,354.0,35.0,98.0,60.0,94.0,3.5,0.8,1.7,0.5,0.6,0.0,0.0,0.0,1.9,0.0,0.0,,,,,,940.0,2890.0,0.25,,
666,BU03561400,Nieuwegein,Merwestein,1630,43.25,12.58,1.6,1003,220.0,96.0,97.0,25.0,23.0,1.6,0.7,2.0,0.4,1.4,0.0,0.0,0.0,2.1,0.0,0.0,3.96,-0.02,-0.09,-0.04,0.06,10.0,2030.0,-0.18,20.0,39.8
